transition_wavenumber	uncertainty	state_upper	v_upper	J_upper	F_upper	ef_upper	state_lower	v_lower	J_lower	F_lower	ef_lower	id
46796.600835	0.05	C3Pi	4	11	F2	e	X3Sigma-	0	10	F2	e	22HeStLy.27641
46795.201808	0.05	C3Pi	4	12	F2	e	X3Sigma-	0	11	F2	e	22HeStLy.27642
46793.467474	0.05	C3Pi	4	13	F2	e	X3Sigma-	0	12	F2	e	22HeStLy.27643
46791.395730	0.05	C3Pi	4	14	F2	e	X3Sigma-	0	13	F2	e	22HeStLy.27644
46788.984915	0.05	C3Pi	4	15	F2	e	X3Sigma-	0	14	F2	e	22HeStLy.27645
46786.233674	0.05	C3Pi	4	16	F2	e	X3Sigma-	0	15	F2	e	22HeStLy.27646
46783.140867	0.05	C3Pi	4	17	F2	e	X3Sigma-	0	16	F2	e	22HeStLy.27647
46779.705498	0.05	C3Pi	4	18	F2	e	X3Sigma-	0	17	F2	e	22HeStLy.27648
46775.926679	0.05	C3Pi	4	19	F2	e	X3Sigma-	0	18	F2	e	22HeStLy.27649
46771.803589	0.05	C3Pi	4	20	F2	e	X3Sigma-	0	19	F2	e	22HeStLy.27650
46767.335455	0.05	C3Pi	4	21	F2	e	X3Sigma-	0	20	F2	e	22HeStLy.27651
46762.521533	0.05	C3Pi	4	22	F2	e	X3Sigma-	0	21	F2	e	22HeStLy.27652
46757.361091	0.05	C3Pi	4	23	F2	e	X3Sigma-	0	22	F2	e	22HeStLy.27653
46751.853397	0.05	C3Pi	4	24	F2	e	X3Sigma-	0	23	F2	e	22HeStLy.27654
46745.997713	0.05	C3Pi	4	25	F2	e	X3Sigma-	0	24	F2	e	22HeStLy.27655
46739.793276	0.05	C3Pi	4	26	F2	e	X3Sigma-	0	25	F2	e	22HeStLy.27656
46733.239299	0.05	C3Pi	4	27	F2	e	X3Sigma-	0	26	F2	e	22HeStLy.27657
46726.334952	0.05	C3Pi	4	28	F2	e	X3Sigma-	0	27	F2	e	22HeStLy.27658
46719.079354	0.05	C3Pi	4	29	F2	e	X3Sigma-	0	28	F2	e	22HeStLy.27659
46711.471561	0.05	C3Pi	4	30	F2	e	X3Sigma-	0	29	F2	e	22HeStLy.27660
46703.510548	0.05	C3Pi	4	31	F2	e	X3Sigma-	0	30	F2	e	22HeStLy.27661
46695.195188	0.05	C3Pi	4	32	F2	e	X3Sigma-	0	31	F2	e	22HeStLy.27662
46686.524229	0.05	C3Pi	4	33	F2	e	X3Sigma-	0	32	F2	e	22HeStLy.27663
46677.496256	0.05	C3Pi	4	34	F2	e	X3Sigma-	0	33	F2	e	22HeStLy.27664
46668.109652	0.05	C3Pi	4	35	F2	e	X3Sigma-	0	34	F2	e	22HeStLy.27665
46658.362526	0.05	C3Pi	4	36	F2	e	X3Sigma-	0	35	F2	e	22HeStLy.27666
46648.252634	0.05	C3Pi	4	37	F2	e	X3Sigma-	0	36	F2	e	22HeStLy.27667
46637.777252	0.05	C3Pi	4	38	F2	e	X3Sigma-	0	37	F2	e	22HeStLy.27668
46626.932992	0.05	C3Pi	4	39	F2	e	X3Sigma-	0	38	F2	e	22HeStLy.27669
46615.715531	0.05	C3Pi	4	40	F2	e	X3Sigma-	0	39	F2	e	22HeStLy.27670
46604.119194	0.05	C3Pi	4	41	F2	e	X3Sigma-	0	40	F2	e	22HeStLy.27671
46592.136281	0.05	C3Pi	4	42	F2	e	X3Sigma-	0	41	F2	e	22HeStLy.27672
46579.755970	0.05	C3Pi	4	43	F2	e	X3Sigma-	0	42	F2	e	22HeStLy.27673
46566.962434	0.05	C3Pi	4	44	F2	e	X3Sigma-	0	43	F2	e	22HeStLy.27674
46553.731450	0.05	C3Pi	4	45	F2	e	X3Sigma-	0	44	F2	e	22HeStLy.27675
46540.024035	0.05	C3Pi	4	46	F2	e	X3Sigma-	0	45	F2	e	22HeStLy.27676
46525.773846	0.05	C3Pi	4	47	F2	e	X3Sigma-	0	46	F2	e	22HeStLy.27677
46510.861295	0.05	C3Pi	4	48	F2	e	X3Sigma-	0	47	F2	e	22HeStLy.27678
46495.060928	0.05	C3Pi	4	49	F2	e	X3Sigma-	0	48	F2	e	22HeStLy.27679
46477.954557	0.05	C3Pi	4	50	F2	e	X3Sigma-	0	49	F2	e	22HeStLy.27680
46483.341783	0.05	C3Pi	4	51	F2	e	X3Sigma-	0	50	F2	e	22HeStLy.27681
46785.878066	0.05	C3Pi	4	2	F2	f	X3Sigma-	0	1	F1	f	22HeStLy.27682
46786.234926	0.05	C3Pi	4	3	F2	f	X3Sigma-	0	2	F1	f	22HeStLy.27683
46786.249669	0.05	C3Pi	4	4	F2	f	X3Sigma-	0	3	F1	f	22HeStLy.27684
46785.922203	0.05	C3Pi	4	5	F2	f	X3Sigma-	0	4	F1	f	22HeStLy.27685
46785.252416	0.05	C3Pi	4	6	F2	f	X3Sigma-	0	5	F1	f	22HeStLy.27686
46784.240185	0.05	C3Pi	4	7	F2	f	X3Sigma-	0	6	F1	f	22HeStLy.27687
46782.885364	0.05	C3Pi	4	8	F2	f	X3Sigma-	0	7	F1	f	22HeStLy.27688
46781.187795	0.05	C3Pi	4	9	F2	f	X3Sigma-	0	8	F1	f	22HeStLy.27689
46779.147298	0.05	C3Pi	4	10	F2	f	X3Sigma-	0	9	F1	f	22HeStLy.27690
46776.763678	0.05	C3Pi	4	11	F2	f	X3Sigma-	0	10	F1	f	22HeStLy.27691
46774.036723	0.05	C3Pi	4	12	F2	f	X3Sigma-	0	11	F1	f	22HeStLy.27692
46770.966201	0.05	C3Pi	4	13	F2	f	X3Sigma-	0	12	F1	f	22HeStLy.27693
46767.551863	0.05	C3Pi	4	14	F2	f	X3Sigma-	0	13	F1	f	22HeStLy.27694
46763.793441	0.05	C3Pi	4	15	F2	f	X3Sigma-	0	14	F1	f	22HeStLy.27695
46759.690649	0.05	C3Pi	4	16	F2	f	X3Sigma-	0	15	F1	f	22HeStLy.27696
46755.243180	0.05	C3Pi	4	17	F2	f	X3Sigma-	0	16	F1	f	22HeStLy.27697
46750.450709	0.05	C3Pi	4	18	F2	f	X3Sigma-	0	17	F1	f	22HeStLy.27698
46745.312890	0.05	C3Pi	4	19	F2	f	X3Sigma-	0	18	F1	f	22HeStLy.27699
46739.829356	0.05	C3Pi	4	20	F2	f	X3Sigma-	0	19	F1	f	22HeStLy.27700
46733.999718	0.05	C3Pi	4	21	F2	f	X3Sigma-	0	20	F1	f	22HeStLy.27701
46727.823564	0.05	C3Pi	4	22	F2	f	X3Sigma-	0	21	F1	f	22HeStLy.27702
46721.300459	0.05	C3Pi	4	23	F2	f	X3Sigma-	0	22	F1	f	22HeStLy.27703
46714.429942	0.05	C3Pi	4	24	F2	f	X3Sigma-	0	23	F1	f	22HeStLy.27704
46707.211526	0.05	C3Pi	4	25	F2	f	X3Sigma-	0	24	F1	f	22HeStLy.27705
46699.644695	0.05	C3Pi	4	26	F2	f	X3Sigma-	0	25	F1	f	22HeStLy.27706
46691.728903	0.05	C3Pi	4	27	F2	f	X3Sigma-	0	26	F1	f	22HeStLy.27707
46683.463570	0.05	C3Pi	4	28	F2	f	X3Sigma-	0	27	F1	f	22HeStLy.27708
46674.848080	0.05	C3Pi	4	29	F2	f	X3Sigma-	0	28	F1	f	22HeStLy.27709
46665.881775	0.05	C3Pi	4	30	F2	f	X3Sigma-	0	29	F1	f	22HeStLy.27710
46656.563953	0.05	C3Pi	4	31	F2	f	X3Sigma-	0	30	F1	f	22HeStLy.27711
46646.893859	0.05	C3Pi	4	32	F2	f	X3Sigma-	0	31	F1	f	22HeStLy.27712
46636.870680	0.05	C3Pi	4	33	F2	f	X3Sigma-	0	32	F1	f	22HeStLy.27713
46626.493532	0.05	C3Pi	4	34	F2	f	X3Sigma-	0	33	F1	f	22HeStLy.27714
46615.761452	0.05	C3Pi	4	35	F2	f	X3Sigma-	0	34	F1	f	22HeStLy.27715
46604.673379	0.05	C3Pi	4	36	F2	f	X3Sigma-	0	35	F1	f	22HeStLy.27716
46593.228134	0.05	C3Pi	4	37	F2	f	X3Sigma-	0	36	F1	f	22HeStLy.27717
46581.424394	0.05	C3Pi	4	38	F2	f	X3Sigma-	0	37	F1	f	22HeStLy.27718
46569.260654	0.05	C3Pi	4	39	F2	f	X3Sigma-	0	38	F1	f	22HeStLy.27719
46556.735182	0.05	C3Pi	4	40	F2	f	X3Sigma-	0	39	F1	f	22HeStLy.27720
46543.845949	0.05	C3Pi	4	41	F2	f	X3Sigma-	0	40	F1	f	22HeStLy.27721
46530.590538	0.05	C3Pi	4	42	F2	f	X3Sigma-	0	41	F1	f	22HeStLy.27722
46516.966013	0.05	C3Pi	4	43	F2	f	X3Sigma-	0	42	F1	f	22HeStLy.27723
46502.968727	0.05	C3Pi	4	44	F2	f	X3Sigma-	0	43	F1	f	22HeStLy.27724
46488.594040	0.05	C3Pi	4	45	F2	f	X3Sigma-	0	44	F1	f	22HeStLy.27725
46473.835894	0.05	C3Pi	4	46	F2	f	X3Sigma-	0	45	F1	f	22HeStLy.27726
46458.686137	0.05	C3Pi	4	47	F2	f	X3Sigma-	0	46	F1	f	22HeStLy.27727
46443.133450	0.05	C3Pi	4	48	F2	f	X3Sigma-	0	47	F1	f	22HeStLy.27728
46427.161544	0.05	C3Pi	4	49	F2	f	X3Sigma-	0	48	F1	f	22HeStLy.27729
46410.746036	0.05	C3Pi	4	50	F2	f	X3Sigma-	0	49	F1	f	22HeStLy.27730
46393.848825	0.05	C3Pi	4	51	F2	f	X3Sigma-	0	50	F1	f	22HeStLy.27731
46785.474998	0.05	C3Pi	4	2	F2	e	X3Sigma-	0	1	F1	e	22HeStLy.27732
46785.110739	0.05	C3Pi	4	3	F2	e	X3Sigma-	0	2	F1	e	22HeStLy.27733
46784.188962	0.05	C3Pi	4	4	F2	e	X3Sigma-	0	3	F1	e	22HeStLy.27734
46782.787583	0.05	C3Pi	4	5	F2	e	X3Sigma-	0	4	F1	e	22HeStLy.27735
46780.956209	0.05	C3Pi	4	6	F2	e	X3Sigma-	0	5	F1	e	22HeStLy.27736
46778.724944	0.05	C3Pi	4	7	F2	e	X3Sigma-	0	6	F1	e	22HeStLy.27737
46776.112153	0.05	C3Pi	4	8	F2	e	X3Sigma-	0	7	F1	e	22HeStLy.27738
46773.129327	0.05	C3Pi	4	9	F2	e	X3Sigma-	0	8	F1	e	22HeStLy.27739
46769.783864	0.05	C3Pi	4	10	F2	e	X3Sigma-	0	9	F1	e	22HeStLy.27740
46766.080660	0.05	C3Pi	4	11	F2	e	X3Sigma-	0	10	F1	e	22HeStLy.27741
46762.023025	0.05	C3Pi	4	12	F2	e	X3Sigma-	0	11	F1	e	22HeStLy.27742
46757.613235	0.05	C3Pi	4	13	F2	e	X3Sigma-	0	12	F1	e	22HeStLy.27743
46752.852868	0.05	C3Pi	4	14	F2	e	X3Sigma-	0	13	F1	e	22HeStLy.27744
46747.743014	0.05	C3Pi	4	15	F2	e	X3Sigma-	0	14	F1	e	22HeStLy.27745
46742.284415	0.05	C3Pi	4	16	F2	e	X3Sigma-	0	15	F1	e	22HeStLy.27746
46736.477555	0.05	C3Pi	4	17	F2	e	X3Sigma-	0	16	F1	e	22HeStLy.27747
46730.322725	0.05	C3Pi	4	18	F2	e	X3Sigma-	0	17	F1	e	22HeStLy.27748
46723.820063	0.05	C3Pi	4	19	F2	e	X3Sigma-	0	18	F1	e	22HeStLy.27749
46716.969584	0.05	C3Pi	4	20	F2	e	X3Sigma-	0	19	F1	e	22HeStLy.27750
46709.771204	0.05	C3Pi	4	21	F2	e	X3Sigma-	0	20	F1	e	22HeStLy.27751
46702.224750	0.05	C3Pi	4	22	F2	e	X3Sigma-	0	21	F1	e	22HeStLy.27752
46694.329972	0.05	C3Pi	4	23	F2	e	X3Sigma-	0	22	F1	e	22HeStLy.27753
46686.086550	0.05	C3Pi	4	24	F2	e	X3Sigma-	0	23	F1	e	22HeStLy.27754
46677.494098	0.05	C3Pi	4	25	F2	e	X3Sigma-	0	24	F1	e	22HeStLy.27755
46668.552161	0.05	C3Pi	4	26	F2	e	X3Sigma-	0	25	F1	e	22HeStLy.27756
46659.260220	0.05	C3Pi	4	27	F2	e	X3Sigma-	0	26	F1	e	22HeStLy.27757
46649.617683	0.05	C3Pi	4	28	F2	e	X3Sigma-	0	27	F1	e	22HeStLy.27758
46639.623881	0.05	C3Pi	4	29	F2	e	X3Sigma-	0	28	F1	e	22HeStLy.27759
46629.278060	0.05	C3Pi	4	30	F2	e	X3Sigma-	0	29	F1	e	22HeStLy.27760
46618.579366	0.05	C3Pi	4	31	F2	e	X3Sigma-	0	30	F1	e	22HeStLy.27761
46607.526831	0.05	C3Pi	4	32	F2	e	X3Sigma-	0	31	F1	e	22HeStLy.27762
46596.119346	0.05	C3Pi	4	33	F2	e	X3Sigma-	0	32	F1	e	22HeStLy.27763
46584.355630	0.05	C3Pi	4	34	F2	e	X3Sigma-	0	33	F1	e	22HeStLy.27764
46572.234187	0.05	C3Pi	4	35	F2	e	X3Sigma-	0	34	F1	e	22HeStLy.27765
46559.753244	0.05	C3Pi	4	36	F2	e	X3Sigma-	0	35	F1	e	22HeStLy.27766
46546.910664	0.05	C3Pi	4	37	F2	e	X3Sigma-	0	36	F1	e	22HeStLy.27767
46533.703825	0.05	C3Pi	4	38	F2	e	X3Sigma-	0	37	F1	e	22HeStLy.27768
46520.129437	0.05	C3Pi	4	39	F2	e	X3Sigma-	0	38	F1	e	22HeStLy.27769
46506.183269	0.05	C3Pi	4	40	F2	e	X3Sigma-	0	39	F1	e	22HeStLy.27770
46491.859732	0.05	C3Pi	4	41	F2	e	X3Sigma-	0	40	F1	e	22HeStLy.27771
46477.151213	0.05	C3Pi	4	42	F2	e	X3Sigma-	0	41	F1	e	22HeStLy.27772
46462.046971	0.05	C3Pi	4	43	F2	e	X3Sigma-	0	42	F1	e	22HeStLy.27773
46446.531256	0.05	C3Pi	4	44	F2	e	X3Sigma-	0	43	F1	e	22HeStLy.27774
46430.579923	0.05	C3Pi	4	45	F2	e	X3Sigma-	0	44	F1	e	22HeStLy.27775
46414.154061	0.05	C3Pi	4	46	F2	e	X3Sigma-	0	45	F1	e	22HeStLy.27776
46397.187400	0.05	C3Pi	4	47	F2	e	X3Sigma-	0	46	F1	e	22HeStLy.27777
46379.560422	0.05	C3Pi	4	48	F2	e	X3Sigma-	0	47	F1	e	22HeStLy.27778
46361.047742	0.05	C3Pi	4	49	F2	e	X3Sigma-	0	48	F1	e	22HeStLy.27779
46341.231237	0.05	C3Pi	4	50	F2	e	X3Sigma-	0	49	F1	e	22HeStLy.27780
46343.910575	0.05	C3Pi	4	51	F2	e	X3Sigma-	0	50	F1	e	22HeStLy.27781
46973.341516	0.05	C3Pi	4	1	F3	e	X3Sigma-	0	0	F2	e	22HeStLy.27782
46974.438410	0.05	C3Pi	4	2	F3	e	X3Sigma-	0	1	F2	e	22HeStLy.27783
46975.508736	0.05	C3Pi	4	3	F3	e	X3Sigma-	0	2	F2	e	22HeStLy.27784
46976.449323	0.05	C3Pi	4	4	F3	e	X3Sigma-	0	3	F2	e	22HeStLy.27785
46977.181633	0.05	C3Pi	4	5	F3	e	X3Sigma-	0	4	F2	e	22HeStLy.27786
46977.655262	0.05	C3Pi	4	6	F3	e	X3Sigma-	0	5	F2	e	22HeStLy.27787
46977.839127	0.05	C3Pi	4	7	F3	e	X3Sigma-	0	6	F2	e	22HeStLy.27788
46977.713665	0.05	C3Pi	4	8	F3	e	X3Sigma-	0	7	F2	e	22HeStLy.27789
46977.265945	0.05	C3Pi	4	9	F3	e	X3Sigma-	0	8	F2	e	22HeStLy.27790
46976.486834	0.05	C3Pi	4	10	F3	e	X3Sigma-	0	9	F2	e	22HeStLy.27791
46975.369355	0.05	C3Pi	4	11	F3	e	X3Sigma-	0	10	F2	e	22HeStLy.27792
46973.907693	0.05	C3Pi	4	12	F3	e	X3Sigma-	0	11	F2	e	22HeStLy.27793
46972.096540	0.05	C3Pi	4	13	F3	e	X3Sigma-	0	12	F2	e	22HeStLy.27794
46969.930630	0.05	C3Pi	4	14	F3	e	X3Sigma-	0	13	F2	e	22HeStLy.27795
46967.404336	0.05	C3Pi	4	15	F3	e	X3Sigma-	0	14	F2	e	22HeStLy.27796
46964.511285	0.05	C3Pi	4	16	F3	e	X3Sigma-	0	15	F2	e	22HeStLy.27797
46961.243906	0.05	C3Pi	4	17	F3	e	X3Sigma-	0	16	F2	e	22HeStLy.27798
46957.592877	0.05	C3Pi	4	18	F3	e	X3Sigma-	0	17	F2	e	22HeStLy.27799
46953.546363	0.05	C3Pi	4	19	F3	e	X3Sigma-	0	18	F2	e	22HeStLy.27800
46949.088959	0.05	C3Pi	4	20	F3	e	X3Sigma-	0	19	F2	e	22HeStLy.27801
46944.200165	0.05	C3Pi	4	21	F3	e	X3Sigma-	0	20	F2	e	22HeStLy.27802
46938.852191	0.05	C3Pi	4	22	F3	e	X3Sigma-	0	21	F2	e	22HeStLy.27803
46933.006837	0.05	C3Pi	4	23	F3	e	X3Sigma-	0	22	F2	e	22HeStLy.27804
46926.611282	0.05	C3Pi	4	24	F3	e	X3Sigma-	0	23	F2	e	22HeStLy.27805
46919.593179	0.05	C3Pi	4	25	F3	e	X3Sigma-	0	24	F2	e	22HeStLy.27806
46911.857129	0.05	C3Pi	4	26	F3	e	X3Sigma-	0	25	F2	e	22HeStLy.27807
46903.288278	0.05	C3Pi	4	27	F3	e	X3Sigma-	0	26	F2	e	22HeStLy.27808
46921.649492	0.05	C3Pi	4	28	F3	e	X3Sigma-	0	27	F2	e	22HeStLy.27809
46911.565805	0.05	C3Pi	4	29	F3	e	X3Sigma-	0	28	F2	e	22HeStLy.27810
46901.555576	0.05	C3Pi	4	30	F3	e	X3Sigma-	0	29	F2	e	22HeStLy.27811
46891.530613	0.05	C3Pi	4	31	F3	e	X3Sigma-	0	30	F2	e	22HeStLy.27812
46881.360773	0.05	C3Pi	4	32	F3	e	X3Sigma-	0	31	F2	e	22HeStLy.27813
46870.901554	0.05	C3Pi	4	33	F3	e	X3Sigma-	0	32	F2	e	22HeStLy.27814
46860.004979	0.05	C3Pi	4	34	F3	e	X3Sigma-	0	33	F2	e	22HeStLy.27815
46848.521790	0.05	C3Pi	4	35	F3	e	X3Sigma-	0	34	F2	e	22HeStLy.27816
46836.308425	0.05	C3Pi	4	36	F3	e	X3Sigma-	0	35	F2	e	22HeStLy.27817
46852.758586	0.05	C3Pi	4	37	F3	e	X3Sigma-	0	36	F2	e	22HeStLy.27818
46840.110972	0.05	C3Pi	4	38	F3	e	X3Sigma-	0	37	F2	e	22HeStLy.27819
46827.559346	0.05	C3Pi	4	39	F3	e	X3Sigma-	0	38	F2	e	22HeStLy.27820
46815.049333	0.05	C3Pi	4	40	F3	e	X3Sigma-	0	39	F2	e	22HeStLy.27821
46802.509990	0.05	C3Pi	4	41	F3	e	X3Sigma-	0	40	F2	e	22HeStLy.27822
46789.872919	0.05	C3Pi	4	42	F3	e	X3Sigma-	0	41	F2	e	22HeStLy.27823
46777.080594	0.05	C3Pi	4	43	F3	e	X3Sigma-	0	42	F2	e	22HeStLy.27824
46764.087705	0.05	C3Pi	4	44	F3	e	X3Sigma-	0	43	F2	e	22HeStLy.27825
46750.859575	0.05	C3Pi	4	45	F3	e	X3Sigma-	0	44	F2	e	22HeStLy.27826
46737.369886	0.05	C3Pi	4	46	F3	e	X3Sigma-	0	45	F2	e	22HeStLy.27827
46723.598608	0.05	C3Pi	4	47	F3	e	X3Sigma-	0	46	F2	e	22HeStLy.27828
46709.530350	0.05	C3Pi	4	48	F3	e	X3Sigma-	0	47	F2	e	22HeStLy.27829
46695.153129	0.05	C3Pi	4	49	F3	e	X3Sigma-	0	48	F2	e	22HeStLy.27830
46680.457472	0.05	C3Pi	4	50	F3	e	X3Sigma-	0	49	F2	e	22HeStLy.27831
46665.435770	0.05	C3Pi	4	51	F3	e	X3Sigma-	0	50	F2	e	22HeStLy.27832
46969.472641	0.05	C3Pi	4	2	F3	f	X3Sigma-	0	1	F1	f	22HeStLy.27833
46969.848180	0.05	C3Pi	4	3	F3	f	X3Sigma-	0	2	F1	f	22HeStLy.27834
46969.887825	0.05	C3Pi	4	4	F3	f	X3Sigma-	0	3	F1	f	22HeStLy.27835
46969.591481	0.05	C3Pi	4	5	F3	f	X3Sigma-	0	4	F1	f	22HeStLy.27836
46968.959035	0.05	C3Pi	4	6	F3	f	X3Sigma-	0	5	F1	f	22HeStLy.27837
46967.990358	0.05	C3Pi	4	7	F3	f	X3Sigma-	0	6	F1	f	22HeStLy.27838
46966.685301	0.05	C3Pi	4	8	F3	f	X3Sigma-	0	7	F1	f	22HeStLy.27839
46965.043698	0.05	C3Pi	4	9	F3	f	X3Sigma-	0	8	F1	f	22HeStLy.27840
46963.065365	0.05	C3Pi	4	10	F3	f	X3Sigma-	0	9	F1	f	22HeStLy.27841
46960.750099	0.05	C3Pi	4	11	F3	f	X3Sigma-	0	10	F1	f	22HeStLy.27842
46958.097677	0.05	C3Pi	4	12	F3	f	X3Sigma-	0	11	F1	f	22HeStLy.27843
46955.107857	0.05	C3Pi	4	13	F3	f	X3Sigma-	0	12	F1	f	22HeStLy.27844
46951.780377	0.05	C3Pi	4	14	F3	f	X3Sigma-	0	13	F1	f	22HeStLy.27845
46948.114950	0.05	C3Pi	4	15	F3	f	X3Sigma-	0	14	F1	f	22HeStLy.27846
46944.111271	0.05	C3Pi	4	16	F3	f	X3Sigma-	0	15	F1	f	22HeStLy.27847
46939.769004	0.05	C3Pi	4	17	F3	f	X3Sigma-	0	16	F1	f	22HeStLy.27848
46935.087788	0.05	C3Pi	4	18	F3	f	X3Sigma-	0	17	F1	f	22HeStLy.27849
46930.067228	0.05	C3Pi	4	19	F3	f	X3Sigma-	0	18	F1	f	22HeStLy.27850
46924.706890	0.05	C3Pi	4	20	F3	f	X3Sigma-	0	19	F1	f	22HeStLy.27851
46919.006291	0.05	C3Pi	4	21	F3	f	X3Sigma-	0	20	F1	f	22HeStLy.27852
46912.964884	0.05	C3Pi	4	22	F3	f	X3Sigma-	0	21	F1	f	22HeStLy.27853
46906.582034	0.05	C3Pi	4	23	F3	f	X3Sigma-	0	22	F1	f	22HeStLy.27854
46899.856978	0.05	C3Pi	4	24	F3	f	X3Sigma-	0	23	F1	f	22HeStLy.27855
46892.788756	0.05	C3Pi	4	25	F3	f	X3Sigma-	0	24	F1	f	22HeStLy.27856
46885.376078	0.05	C3Pi	4	26	F3	f	X3Sigma-	0	25	F1	f	22HeStLy.27857
46877.617072	0.05	C3Pi	4	27	F3	f	X3Sigma-	0	26	F1	f	22HeStLy.27858
46869.508748	0.05	C3Pi	4	28	F3	f	X3Sigma-	0	27	F1	f	22HeStLy.27859
46861.045782	0.05	C3Pi	4	29	F3	f	X3Sigma-	0	28	F1	f	22HeStLy.27860
46852.217722	0.05	C3Pi	4	30	F3	f	X3Sigma-	0	29	F1	f	22HeStLy.27861
46843.005628	0.05	C3Pi	4	31	F3	f	X3Sigma-	0	30	F1	f	22HeStLy.27862
46833.479698	0.05	C3Pi	4	32	F3	f	X3Sigma-	0	31	F1	f	22HeStLy.27863
46824.436049	0.05	C3Pi	4	33	F3	f	X3Sigma-	0	32	F1	f	22HeStLy.27864
46814.201613	0.05	C3Pi	4	34	F3	f	X3Sigma-	0	33	F1	f	22HeStLy.27865
46803.619364	0.05	C3Pi	4	35	F3	f	X3Sigma-	0	34	F1	f	22HeStLy.27866
46792.724237	0.05	C3Pi	4	36	F3	f	X3Sigma-	0	35	F1	f	22HeStLy.27867
46781.500173	0.05	C3Pi	4	37	F3	f	X3Sigma-	0	36	F1	f	22HeStLy.27868
46769.938174	0.05	C3Pi	4	38	F3	f	X3Sigma-	0	37	F1	f	22HeStLy.27869
46758.033419	0.05	C3Pi	4	39	F3	f	X3Sigma-	0	38	F1	f	22HeStLy.27870
46745.783023	0.05	C3Pi	4	40	F3	f	X3Sigma-	0	39	F1	f	22HeStLy.27871
46733.185035	0.05	C3Pi	4	41	F3	f	X3Sigma-	0	40	F1	f	22HeStLy.27872
46720.237986	0.05	C3Pi	4	42	F3	f	X3Sigma-	0	41	F1	f	22HeStLy.27873
46706.940668	0.05	C3Pi	4	43	F3	f	X3Sigma-	0	42	F1	f	22HeStLy.27874
46693.292022	0.05	C3Pi	4	44	F3	f	X3Sigma-	0	43	F1	f	22HeStLy.27875
46679.291076	0.05	C3Pi	4	45	F3	f	X3Sigma-	0	44	F1	f	22HeStLy.27876
46664.936905	0.05	C3Pi	4	46	F3	f	X3Sigma-	0	45	F1	f	22HeStLy.27877
46650.228614	0.05	C3Pi	4	47	F3	f	X3Sigma-	0	46	F1	f	22HeStLy.27878
46635.165322	0.05	C3Pi	4	48	F3	f	X3Sigma-	0	47	F1	f	22HeStLy.27879
46619.746153	0.05	C3Pi	4	49	F3	f	X3Sigma-	0	48	F1	f	22HeStLy.27880
46603.970232	0.05	C3Pi	4	50	F3	f	X3Sigma-	0	49	F1	f	22HeStLy.27881
46587.836679	0.05	C3Pi	4	51	F3	f	X3Sigma-	0	50	F1	f	22HeStLy.27882
46964.464824	0.05	C3Pi	4	2	F3	e	X3Sigma-	0	1	F1	e	22HeStLy.27883
46964.093532	0.05	C3Pi	4	3	F3	e	X3Sigma-	0	2	F1	e	22HeStLy.27884
46963.161895	0.05	C3Pi	4	4	F3	e	X3Sigma-	0	3	F1	e	22HeStLy.27885
46961.747394	0.05	C3Pi	4	5	F3	e	X3Sigma-	0	4	F1	e	22HeStLy.27886
46959.899070	0.05	C3Pi	4	6	F3	e	X3Sigma-	0	5	F1	e	22HeStLy.27887
46957.646306	0.05	C3Pi	4	7	F3	e	X3Sigma-	0	6	F1	e	22HeStLy.27888
46955.006572	0.05	C3Pi	4	8	F3	e	X3Sigma-	0	7	F1	e	22HeStLy.27889
46951.990250	0.05	C3Pi	4	9	F3	e	X3Sigma-	0	8	F1	e	22HeStLy.27890
46948.603378	0.05	C3Pi	4	10	F3	e	X3Sigma-	0	9	F1	e	22HeStLy.27891
46944.849180	0.05	C3Pi	4	11	F3	e	X3Sigma-	0	10	F1	e	22HeStLy.27892
46940.728910	0.05	C3Pi	4	12	F3	e	X3Sigma-	0	11	F1	e	22HeStLy.27893
46936.242301	0.05	C3Pi	4	13	F3	e	X3Sigma-	0	12	F1	e	22HeStLy.27894
46931.387768	0.05	C3Pi	4	14	F3	e	X3Sigma-	0	13	F1	e	22HeStLy.27895
46926.162436	0.05	C3Pi	4	15	F3	e	X3Sigma-	0	14	F1	e	22HeStLy.27896
46920.562025	0.05	C3Pi	4	16	F3	e	X3Sigma-	0	15	F1	e	22HeStLy.27897
46914.580594	0.05	C3Pi	4	17	F3	e	X3Sigma-	0	16	F1	e	22HeStLy.27898
46908.210104	0.05	C3Pi	4	18	F3	e	X3Sigma-	0	17	F1	e	22HeStLy.27899
46901.439747	0.05	C3Pi	4	19	F3	e	X3Sigma-	0	18	F1	e	22HeStLy.27900
46894.254954	0.05	C3Pi	4	20	F3	e	X3Sigma-	0	19	F1	e	22HeStLy.27901
46886.635914	0.05	C3Pi	4	21	F3	e	X3Sigma-	0	20	F1	e	22HeStLy.27902
46878.555408	0.05	C3Pi	4	22	F3	e	X3Sigma-	0	21	F1	e	22HeStLy.27903
46869.975717	0.05	C3Pi	4	23	F3	e	X3Sigma-	0	22	F1	e	22HeStLy.27904
46860.844434	0.05	C3Pi	4	24	F3	e	X3Sigma-	0	23	F1	e	22HeStLy.27905
46851.089564	0.05	C3Pi	4	25	F3	e	X3Sigma-	0	24	F1	e	22HeStLy.27906
46840.616014	0.05	C3Pi	4	26	F3	e	X3Sigma-	0	25	F1	e	22HeStLy.27907
