transition_wavenumber	uncertainty	state_upper	v_upper	J_upper	F_upper	ef_upper	state_lower	v_lower	J_lower	F_lower	ef_lower	id
45124.251880	0.05	C3Pi	3	21	F3	f	X3Sigma-	1	21	F1	e	22HeStLy.23064
45115.816804	0.05	C3Pi	3	22	F3	f	X3Sigma-	1	22	F1	e	22HeStLy.23065
45107.049228	0.05	C3Pi	3	23	F3	f	X3Sigma-	1	23	F1	e	22HeStLy.23066
45097.947754	0.05	C3Pi	3	24	F3	f	X3Sigma-	1	24	F1	e	22HeStLy.23067
45088.510894	0.05	C3Pi	3	25	F3	f	X3Sigma-	1	25	F1	e	22HeStLy.23068
45078.737072	0.05	C3Pi	3	26	F3	f	X3Sigma-	1	26	F1	e	22HeStLy.23069
45068.624630	0.05	C3Pi	3	27	F3	f	X3Sigma-	1	27	F1	e	22HeStLy.23070
45058.171827	0.05	C3Pi	3	28	F3	f	X3Sigma-	1	28	F1	e	22HeStLy.23071
45047.376848	0.05	C3Pi	3	29	F3	f	X3Sigma-	1	29	F1	e	22HeStLy.23072
45036.237796	0.05	C3Pi	3	30	F3	f	X3Sigma-	1	30	F1	e	22HeStLy.23073
45024.752702	0.05	C3Pi	3	31	F3	f	X3Sigma-	1	31	F1	e	22HeStLy.23074
45012.919523	0.05	C3Pi	3	32	F3	f	X3Sigma-	1	32	F1	e	22HeStLy.23075
45000.736142	0.05	C3Pi	3	33	F3	f	X3Sigma-	1	33	F1	e	22HeStLy.23076
44988.200370	0.05	C3Pi	3	34	F3	f	X3Sigma-	1	34	F1	e	22HeStLy.23077
44975.309947	0.05	C3Pi	3	35	F3	f	X3Sigma-	1	35	F1	e	22HeStLy.23078
44962.062541	0.05	C3Pi	3	36	F3	f	X3Sigma-	1	36	F1	e	22HeStLy.23079
44948.455750	0.05	C3Pi	3	37	F3	f	X3Sigma-	1	37	F1	e	22HeStLy.23080
44934.487104	0.05	C3Pi	3	38	F3	f	X3Sigma-	1	38	F1	e	22HeStLy.23081
44920.154061	0.05	C3Pi	3	39	F3	f	X3Sigma-	1	39	F1	e	22HeStLy.23082
44905.454010	0.05	C3Pi	3	40	F3	f	X3Sigma-	1	40	F1	e	22HeStLy.23083
44890.384272	0.05	C3Pi	3	41	F3	f	X3Sigma-	1	41	F1	e	22HeStLy.23084
44874.942100	0.05	C3Pi	3	42	F3	f	X3Sigma-	1	42	F1	e	22HeStLy.23085
44859.124676	0.05	C3Pi	3	43	F3	f	X3Sigma-	1	43	F1	e	22HeStLy.23086
44842.929116	0.05	C3Pi	3	44	F3	f	X3Sigma-	1	44	F1	e	22HeStLy.23087
44826.352468	0.05	C3Pi	3	45	F3	f	X3Sigma-	1	45	F1	e	22HeStLy.23088
44809.391711	0.05	C3Pi	3	46	F3	f	X3Sigma-	1	46	F1	e	22HeStLy.23089
44792.043757	0.05	C3Pi	3	47	F3	f	X3Sigma-	1	47	F1	e	22HeStLy.23090
44774.305449	0.05	C3Pi	3	48	F3	f	X3Sigma-	1	48	F1	e	22HeStLy.23091
44756.173566	0.05	C3Pi	3	49	F3	f	X3Sigma-	1	49	F1	e	22HeStLy.23092
44872.275846	0.05	C3Pi	3	2	F1	e	X3Sigma-	1	1	F2	e	22HeStLy.23093
44873.446160	0.05	C3Pi	3	3	F1	e	X3Sigma-	1	2	F2	e	22HeStLy.23094
44874.507612	0.05	C3Pi	3	4	F1	e	X3Sigma-	1	3	F2	e	22HeStLy.23095
44875.379314	0.05	C3Pi	3	5	F1	e	X3Sigma-	1	4	F2	e	22HeStLy.23096
44876.010132	0.05	C3Pi	3	6	F1	e	X3Sigma-	1	5	F2	e	22HeStLy.23097
44876.369029	0.05	C3Pi	3	7	F1	e	X3Sigma-	1	6	F2	e	22HeStLy.23098
44876.436865	0.05	C3Pi	3	8	F1	e	X3Sigma-	1	7	F2	e	22HeStLy.23099
44876.201382	0.05	C3Pi	3	9	F1	e	X3Sigma-	1	8	F2	e	22HeStLy.23100
44875.654342	0.05	C3Pi	3	10	F1	e	X3Sigma-	1	9	F2	e	22HeStLy.23101
44874.789911	0.05	C3Pi	3	11	F1	e	X3Sigma-	1	10	F2	e	22HeStLy.23102
44873.603716	0.05	C3Pi	3	12	F1	e	X3Sigma-	1	11	F2	e	22HeStLy.23103
44872.092267	0.05	C3Pi	3	13	F1	e	X3Sigma-	1	12	F2	e	22HeStLy.23104
44870.252572	0.05	C3Pi	3	14	F1	e	X3Sigma-	1	13	F2	e	22HeStLy.23105
44868.081824	0.05	C3Pi	3	15	F1	e	X3Sigma-	1	14	F2	e	22HeStLy.23106
44865.577042	0.05	C3Pi	3	16	F1	e	X3Sigma-	1	15	F2	e	22HeStLy.23107
44862.734398	0.05	C3Pi	3	17	F1	e	X3Sigma-	1	16	F2	e	22HeStLy.23108
44859.547338	0.05	C3Pi	3	18	F1	e	X3Sigma-	1	17	F2	e	22HeStLy.23109
44855.998659	0.05	C3Pi	3	19	F1	e	X3Sigma-	1	18	F2	e	22HeStLy.23110
44851.997712	0.05	C3Pi	3	20	F1	e	X3Sigma-	1	19	F2	e	22HeStLy.23111
44848.631535	0.05	C3Pi	3	21	F1	e	X3Sigma-	1	20	F2	e	22HeStLy.23112
44843.744967	0.05	C3Pi	3	22	F1	e	X3Sigma-	1	21	F2	e	22HeStLy.23113
44838.806913	0.05	C3Pi	3	23	F1	e	X3Sigma-	1	22	F2	e	22HeStLy.23114
44833.564201	0.05	C3Pi	3	24	F1	e	X3Sigma-	1	23	F2	e	22HeStLy.23115
44827.986095	0.05	C3Pi	3	25	F1	e	X3Sigma-	1	24	F2	e	22HeStLy.23116
44822.062499	0.05	C3Pi	3	26	F1	e	X3Sigma-	1	25	F2	e	22HeStLy.23117
44815.787092	0.05	C3Pi	3	27	F1	e	X3Sigma-	1	26	F2	e	22HeStLy.23118
44809.153173	0.05	C3Pi	3	28	F1	e	X3Sigma-	1	27	F2	e	22HeStLy.23119
44802.149732	0.05	C3Pi	3	29	F1	e	X3Sigma-	1	28	F2	e	22HeStLy.23120
44794.749169	0.05	C3Pi	3	30	F1	e	X3Sigma-	1	29	F2	e	22HeStLy.23121
44786.833549	0.05	C3Pi	3	31	F1	e	X3Sigma-	1	30	F2	e	22HeStLy.23122
44780.403403	0.05	C3Pi	3	32	F1	e	X3Sigma-	1	31	F2	e	22HeStLy.23123
44771.266515	0.05	C3Pi	3	33	F1	e	X3Sigma-	1	32	F2	e	22HeStLy.23124
44762.344004	0.05	C3Pi	3	34	F1	e	X3Sigma-	1	33	F2	e	22HeStLy.23125
44753.153173	0.05	C3Pi	3	35	F1	e	X3Sigma-	1	34	F2	e	22HeStLy.23126
44743.624376	0.05	C3Pi	3	36	F1	e	X3Sigma-	1	35	F2	e	22HeStLy.23127
44733.737904	0.05	C3Pi	3	37	F1	e	X3Sigma-	1	36	F2	e	22HeStLy.23128
44723.484973	0.05	C3Pi	3	38	F1	e	X3Sigma-	1	37	F2	e	22HeStLy.23129
44712.860233	0.05	C3Pi	3	39	F1	e	X3Sigma-	1	38	F2	e	22HeStLy.23130
44701.859660	0.05	C3Pi	3	40	F1	e	X3Sigma-	1	39	F2	e	22HeStLy.23131
44690.479809	0.05	C3Pi	3	41	F1	e	X3Sigma-	1	40	F2	e	22HeStLy.23132
44678.717503	0.05	C3Pi	3	42	F1	e	X3Sigma-	1	41	F2	e	22HeStLy.23133
44666.569684	0.05	C3Pi	3	43	F1	e	X3Sigma-	1	42	F2	e	22HeStLy.23134
44654.033338	0.05	C3Pi	3	44	F1	e	X3Sigma-	1	43	F2	e	22HeStLy.23135
44641.105459	0.05	C3Pi	3	45	F1	e	X3Sigma-	1	44	F2	e	22HeStLy.23136
44627.783021	0.05	C3Pi	3	46	F1	e	X3Sigma-	1	45	F2	e	22HeStLy.23137
44614.062962	0.05	C3Pi	3	47	F1	e	X3Sigma-	1	46	F2	e	22HeStLy.23138
44599.942181	0.05	C3Pi	3	48	F1	e	X3Sigma-	1	47	F2	e	22HeStLy.23139
44585.417526	0.05	C3Pi	3	49	F1	e	X3Sigma-	1	48	F2	e	22HeStLy.23140
44570.485792	0.05	C3Pi	3	50	F1	e	X3Sigma-	1	49	F2	e	22HeStLy.23141
44862.655997	0.05	C3Pi	3	2	F1	f	X3Sigma-	1	1	F1	f	22HeStLy.23142
44863.082579	0.05	C3Pi	3	3	F1	f	X3Sigma-	1	2	F1	f	22HeStLy.23143
44863.180958	0.05	C3Pi	3	4	F1	f	X3Sigma-	1	3	F1	f	22HeStLy.23144
44862.950845	0.05	C3Pi	3	5	F1	f	X3Sigma-	1	4	F1	f	22HeStLy.23145
44862.391884	0.05	C3Pi	3	6	F1	f	X3Sigma-	1	5	F1	f	22HeStLy.23146
44861.503653	0.05	C3Pi	3	7	F1	f	X3Sigma-	1	6	F1	f	22HeStLy.23147
44860.285663	0.05	C3Pi	3	8	F1	f	X3Sigma-	1	7	F1	f	22HeStLy.23148
44858.737353	0.05	C3Pi	3	9	F1	f	X3Sigma-	1	8	F1	f	22HeStLy.23149
44856.858092	0.05	C3Pi	3	10	F1	f	X3Sigma-	1	9	F1	f	22HeStLy.23150
44854.647173	0.05	C3Pi	3	11	F1	f	X3Sigma-	1	10	F1	f	22HeStLy.23151
44852.103814	0.05	C3Pi	3	12	F1	f	X3Sigma-	1	11	F1	f	22HeStLy.23152
44849.227148	0.05	C3Pi	3	13	F1	f	X3Sigma-	1	12	F1	f	22HeStLy.23153
44846.016214	0.05	C3Pi	3	14	F1	f	X3Sigma-	1	13	F1	f	22HeStLy.23154
44842.469948	0.05	C3Pi	3	15	F1	f	X3Sigma-	1	14	F1	f	22HeStLy.23155
44838.587162	0.05	C3Pi	3	16	F1	f	X3Sigma-	1	15	F1	f	22HeStLy.23156
44834.366508	0.05	C3Pi	3	17	F1	f	X3Sigma-	1	16	F1	f	22HeStLy.23157
44829.806423	0.05	C3Pi	3	18	F1	f	X3Sigma-	1	17	F1	f	22HeStLy.23158
44824.905028	0.05	C3Pi	3	19	F1	f	X3Sigma-	1	18	F1	f	22HeStLy.23159
44819.659922	0.05	C3Pi	3	20	F1	f	X3Sigma-	1	19	F1	f	22HeStLy.23160
44814.067769	0.05	C3Pi	3	21	F1	f	X3Sigma-	1	20	F1	f	22HeStLy.23161
44808.123300	0.05	C3Pi	3	22	F1	f	X3Sigma-	1	21	F1	f	22HeStLy.23162
44801.816610	0.05	C3Pi	3	23	F1	f	X3Sigma-	1	22	F1	f	22HeStLy.23163
44795.124025	0.05	C3Pi	3	24	F1	f	X3Sigma-	1	23	F1	f	22HeStLy.23164
44787.965461	0.05	C3Pi	3	25	F1	f	X3Sigma-	1	24	F1	f	22HeStLy.23165
44779.902912	0.05	C3Pi	3	26	F1	f	X3Sigma-	1	25	F1	f	22HeStLy.23166
44774.302111	0.05	C3Pi	3	27	F1	f	X3Sigma-	1	26	F1	f	22HeStLy.23167
44765.912113	0.05	C3Pi	3	28	F1	f	X3Sigma-	1	27	F1	f	22HeStLy.23168
44757.422174	0.05	C3Pi	3	29	F1	f	X3Sigma-	1	28	F1	f	22HeStLy.23169
44748.645129	0.05	C3Pi	3	30	F1	f	X3Sigma-	1	29	F1	f	22HeStLy.23170
44739.537543	0.05	C3Pi	3	31	F1	f	X3Sigma-	1	30	F1	f	22HeStLy.23171
44730.083653	0.05	C3Pi	3	32	F1	f	X3Sigma-	1	31	F1	f	22HeStLy.23172
44720.275597	0.05	C3Pi	3	33	F1	f	X3Sigma-	1	32	F1	f	22HeStLy.23173
44710.108404	0.05	C3Pi	3	34	F1	f	X3Sigma-	1	33	F1	f	22HeStLy.23174
44699.578333	0.05	C3Pi	3	35	F1	f	X3Sigma-	1	34	F1	f	22HeStLy.23175
44688.682216	0.05	C3Pi	3	36	F1	f	X3Sigma-	1	35	F1	f	22HeStLy.23176
44677.417169	0.05	C3Pi	3	37	F1	f	X3Sigma-	1	36	F1	f	22HeStLy.23177
44665.780439	0.05	C3Pi	3	38	F1	f	X3Sigma-	1	37	F1	f	22HeStLy.23178
44653.769335	0.05	C3Pi	3	39	F1	f	X3Sigma-	1	38	F1	f	22HeStLy.23179
44641.381176	0.05	C3Pi	3	40	F1	f	X3Sigma-	1	39	F1	f	22HeStLy.23180
44628.613270	0.05	C3Pi	3	41	F1	f	X3Sigma-	1	40	F1	f	22HeStLy.23181
44615.462896	0.05	C3Pi	3	42	F1	f	X3Sigma-	1	41	F1	f	22HeStLy.23182
44601.927295	0.05	C3Pi	3	43	F1	f	X3Sigma-	1	42	F1	f	22HeStLy.23183
44588.003659	0.05	C3Pi	3	44	F1	f	X3Sigma-	1	43	F1	f	22HeStLy.23184
44573.689130	0.05	C3Pi	3	45	F1	f	X3Sigma-	1	44	F1	f	22HeStLy.23185
44558.980797	0.05	C3Pi	3	46	F1	f	X3Sigma-	1	45	F1	f	22HeStLy.23186
44543.875690	0.05	C3Pi	3	47	F1	f	X3Sigma-	1	46	F1	f	22HeStLy.23187
44528.370781	0.05	C3Pi	3	48	F1	f	X3Sigma-	1	47	F1	f	22HeStLy.23188
44512.462984	0.05	C3Pi	3	49	F1	f	X3Sigma-	1	48	F1	f	22HeStLy.23189
44496.149150	0.05	C3Pi	3	50	F1	f	X3Sigma-	1	49	F1	f	22HeStLy.23190
44862.239329	0.05	C3Pi	3	2	F1	e	X3Sigma-	1	1	F1	e	22HeStLy.23191
44861.922310	0.05	C3Pi	3	3	F1	e	X3Sigma-	1	2	F1	e	22HeStLy.23192
44861.057804	0.05	C3Pi	3	4	F1	e	X3Sigma-	1	3	F1	e	22HeStLy.23193
44859.726115	0.05	C3Pi	3	5	F1	e	X3Sigma-	1	4	F1	e	22HeStLy.23194
44857.977654	0.05	C3Pi	3	6	F1	e	X3Sigma-	1	5	F1	e	22HeStLy.23195
44855.842601	0.05	C3Pi	3	7	F1	e	X3Sigma-	1	6	F1	e	22HeStLy.23196
44853.339088	0.05	C3Pi	3	8	F1	e	X3Sigma-	1	7	F1	e	22HeStLy.23197
44850.478220	0.05	C3Pi	3	9	F1	e	X3Sigma-	1	8	F1	e	22HeStLy.23198
44847.266917	0.05	C3Pi	3	10	F1	e	X3Sigma-	1	9	F1	e	22HeStLy.23199
44843.709514	0.05	C3Pi	3	11	F1	e	X3Sigma-	1	10	F1	e	22HeStLy.23200
44839.808678	0.05	C3Pi	3	12	F1	e	X3Sigma-	1	11	F1	e	22HeStLy.23201
44835.565932	0.05	C3Pi	3	13	F1	e	X3Sigma-	1	12	F1	e	22HeStLy.23202
44830.981943	0.05	C3Pi	3	14	F1	e	X3Sigma-	1	13	F1	e	22HeStLy.23203
44826.056634	0.05	C3Pi	3	15	F1	e	X3Sigma-	1	14	F1	e	22HeStLy.23204
44820.789106	0.05	C3Pi	3	16	F1	e	X3Sigma-	1	15	F1	e	22HeStLy.23205
44815.177147	0.05	C3Pi	3	17	F1	e	X3Sigma-	1	16	F1	e	22HeStLy.23206
44809.215478	0.05	C3Pi	3	18	F1	e	X3Sigma-	1	17	F1	e	22HeStLy.23207
44802.887918	0.05	C3Pi	3	19	F1	e	X3Sigma-	1	18	F1	e	22HeStLy.23208
44796.104647	0.05	C3Pi	3	20	F1	e	X3Sigma-	1	19	F1	e	22HeStLy.23209
44789.953386	0.05	C3Pi	3	21	F1	e	X3Sigma-	1	20	F1	e	22HeStLy.23210
44782.279547	0.05	C3Pi	3	22	F1	e	X3Sigma-	1	21	F1	e	22HeStLy.23211
44774.552515	0.05	C3Pi	3	23	F1	e	X3Sigma-	1	22	F1	e	22HeStLy.23212
44766.519525	0.05	C3Pi	3	24	F1	e	X3Sigma-	1	23	F1	e	22HeStLy.23213
44758.150195	0.05	C3Pi	3	25	F1	e	X3Sigma-	1	24	F1	e	22HeStLy.23214
44749.434737	0.05	C3Pi	3	26	F1	e	X3Sigma-	1	25	F1	e	22HeStLy.23215
44740.367097	0.05	C3Pi	3	27	F1	e	X3Sigma-	1	26	F1	e	22HeStLy.23216
44730.940815	0.05	C3Pi	3	28	F1	e	X3Sigma-	1	27	F1	e	22HeStLy.23217
44721.145091	0.05	C3Pi	3	29	F1	e	X3Sigma-	1	28	F1	e	22HeStLy.23218
44710.952520	0.05	C3Pi	3	30	F1	e	X3Sigma-	1	29	F1	e	22HeStLy.23219
44700.245338	0.05	C3Pi	3	31	F1	e	X3Sigma-	1	30	F1	e	22HeStLy.23220
44691.024235	0.05	C3Pi	3	32	F1	e	X3Sigma-	1	31	F1	e	22HeStLy.23221
44679.097141	0.05	C3Pi	3	33	F1	e	X3Sigma-	1	32	F1	e	22HeStLy.23222
44667.385310	0.05	C3Pi	3	34	F1	e	X3Sigma-	1	33	F1	e	22HeStLy.23223
44655.406170	0.05	C3Pi	3	35	F1	e	X3Sigma-	1	34	F1	e	22HeStLy.23224
44643.090194	0.05	C3Pi	3	36	F1	e	X3Sigma-	1	35	F1	e	22HeStLy.23225
44630.417782	0.05	C3Pi	3	37	F1	e	X3Sigma-	1	36	F1	e	22HeStLy.23226
44617.380254	0.05	C3Pi	3	38	F1	e	X3Sigma-	1	37	F1	e	22HeStLy.23227
44603.972360	0.05	C3Pi	3	39	F1	e	X3Sigma-	1	38	F1	e	22HeStLy.23228
44590.190172	0.05	C3Pi	3	40	F1	e	X3Sigma-	1	39	F1	e	22HeStLy.23229
44576.030334	0.05	C3Pi	3	41	F1	e	X3Sigma-	1	40	F1	e	22HeStLy.23230
44561.489755	0.05	C3Pi	3	42	F1	e	X3Sigma-	1	41	F1	e	22HeStLy.23231
44546.565462	0.05	C3Pi	3	43	F1	e	X3Sigma-	1	42	F1	e	22HeStLy.23232
44531.254523	0.05	C3Pi	3	44	F1	e	X3Sigma-	1	43	F1	e	22HeStLy.23233
44515.554010	0.05	C3Pi	3	45	F1	e	X3Sigma-	1	44	F1	e	22HeStLy.23234
44499.460972	0.05	C3Pi	3	46	F1	e	X3Sigma-	1	45	F1	e	22HeStLy.23235
44482.972424	0.05	C3Pi	3	47	F1	e	X3Sigma-	1	46	F1	e	22HeStLy.23236
44466.085336	0.05	C3Pi	3	48	F1	e	X3Sigma-	1	47	F1	e	22HeStLy.23237
44448.796626	0.05	C3Pi	3	49	F1	e	X3Sigma-	1	48	F1	e	22HeStLy.23238
44431.103161	0.05	C3Pi	3	50	F1	e	X3Sigma-	1	49	F1	e	22HeStLy.23239
45053.159300	0.05	C3Pi	3	1	F2	e	X3Sigma-	1	0	F2	e	22HeStLy.23240
45054.337679	0.05	C3Pi	3	2	F2	e	X3Sigma-	1	1	F2	e	22HeStLy.23241
45055.518685	0.05	C3Pi	3	3	F2	e	X3Sigma-	1	2	F2	e	22HeStLy.23242
45056.594525	0.05	C3Pi	3	4	F2	e	X3Sigma-	1	3	F2	e	22HeStLy.23243
45057.484422	0.05	C3Pi	3	5	F2	e	X3Sigma-	1	4	F2	e	22HeStLy.23244
45058.137380	0.05	C3Pi	3	6	F2	e	X3Sigma-	1	5	F2	e	22HeStLy.23245
45058.522521	0.05	C3Pi	3	7	F2	e	X3Sigma-	1	6	F2	e	22HeStLy.23246
45058.620894	0.05	C3Pi	3	8	F2	e	X3Sigma-	1	7	F2	e	22HeStLy.23247
45058.420450	0.05	C3Pi	3	9	F2	e	X3Sigma-	1	8	F2	e	22HeStLy.23248
45057.913188	0.05	C3Pi	3	10	F2	e	X3Sigma-	1	9	F2	e	22HeStLy.23249
45057.093545	0.05	C3Pi	3	11	F2	e	X3Sigma-	1	10	F2	e	22HeStLy.23250
45055.957461	0.05	C3Pi	3	12	F2	e	X3Sigma-	1	11	F2	e	22HeStLy.23251
45054.501828	0.05	C3Pi	3	13	F2	e	X3Sigma-	1	12	F2	e	22HeStLy.23252
45052.724146	0.05	C3Pi	3	14	F2	e	X3Sigma-	1	13	F2	e	22HeStLy.23253
45050.622311	0.05	C3Pi	3	15	F2	e	X3Sigma-	1	14	F2	e	22HeStLy.23254
45048.194473	0.05	C3Pi	3	16	F2	e	X3Sigma-	1	15	F2	e	22HeStLy.23255
45045.438940	0.05	C3Pi	3	17	F2	e	X3Sigma-	1	16	F2	e	22HeStLy.23256
45042.354116	0.05	C3Pi	3	18	F2	e	X3Sigma-	1	17	F2	e	22HeStLy.23257
45038.938456	0.05	C3Pi	3	19	F2	e	X3Sigma-	1	18	F2	e	22HeStLy.23258
45035.190434	0.05	C3Pi	3	20	F2	e	X3Sigma-	1	19	F2	e	22HeStLy.23259
45031.108513	0.05	C3Pi	3	21	F2	e	X3Sigma-	1	20	F2	e	22HeStLy.23260
45026.691138	0.05	C3Pi	3	22	F2	e	X3Sigma-	1	21	F2	e	22HeStLy.23261
45021.936722	0.05	C3Pi	3	23	F2	e	X3Sigma-	1	22	F2	e	22HeStLy.23262
45016.843632	0.05	C3Pi	3	24	F2	e	X3Sigma-	1	23	F2	e	22HeStLy.23263
45011.410186	0.05	C3Pi	3	25	F2	e	X3Sigma-	1	24	F2	e	22HeStLy.23264
45005.634646	0.05	C3Pi	3	26	F2	e	X3Sigma-	1	25	F2	e	22HeStLy.23265
44999.515218	0.05	C3Pi	3	27	F2	e	X3Sigma-	1	26	F2	e	22HeStLy.23266
44993.050045	0.05	C3Pi	3	28	F2	e	X3Sigma-	1	27	F2	e	22HeStLy.23267
44986.237207	0.05	C3Pi	3	29	F2	e	X3Sigma-	1	28	F2	e	22HeStLy.23268
44979.074717	0.05	C3Pi	3	30	F2	e	X3Sigma-	1	29	F2	e	22HeStLy.23269
44971.560525	0.05	C3Pi	3	31	F2	e	X3Sigma-	1	30	F2	e	22HeStLy.23270
44963.692515	0.05	C3Pi	3	32	F2	e	X3Sigma-	1	31	F2	e	22HeStLy.23271
44955.468504	0.05	C3Pi	3	33	F2	e	X3Sigma-	1	32	F2	e	22HeStLy.23272
44946.886242	0.05	C3Pi	3	34	F2	e	X3Sigma-	1	33	F2	e	22HeStLy.23273
44937.943414	0.05	C3Pi	3	35	F2	e	X3Sigma-	1	34	F2	e	22HeStLy.23274
44928.637637	0.05	C3Pi	3	36	F2	e	X3Sigma-	1	35	F2	e	22HeStLy.23275
44918.966462	0.05	C3Pi	3	37	F2	e	X3Sigma-	1	36	F2	e	22HeStLy.23276
44908.927374	0.05	C3Pi	3	38	F2	e	X3Sigma-	1	37	F2	e	22HeStLy.23277
44898.517790	0.05	C3Pi	3	39	F2	e	X3Sigma-	1	38	F2	e	22HeStLy.23278
44887.735063	0.05	C3Pi	3	40	F2	e	X3Sigma-	1	39	F2	e	22HeStLy.23279
44876.576479	0.05	C3Pi	3	41	F2	e	X3Sigma-	1	40	F2	e	22HeStLy.23280
44865.039259	0.05	C3Pi	3	42	F2	e	X3Sigma-	1	41	F2	e	22HeStLy.23281
44853.120559	0.05	C3Pi	3	43	F2	e	X3Sigma-	1	42	F2	e	22HeStLy.23282
44840.817468	0.05	C3Pi	3	44	F2	e	X3Sigma-	1	43	F2	e	22HeStLy.23283
44828.127012	0.05	C3Pi	3	45	F2	e	X3Sigma-	1	44	F2	e	22HeStLy.23284
44815.046148	0.05	C3Pi	3	46	F2	e	X3Sigma-	1	45	F2	e	22HeStLy.23285
44801.571773	0.05	C3Pi	3	47	F2	e	X3Sigma-	1	46	F2	e	22HeStLy.23286
44787.700715	0.05	C3Pi	3	48	F2	e	X3Sigma-	1	47	F2	e	22HeStLy.23287
44773.429740	0.05	C3Pi	3	49	F2	e	X3Sigma-	1	48	F2	e	22HeStLy.23288
44758.755547	0.05	C3Pi	3	50	F2	e	X3Sigma-	1	49	F2	e	22HeStLy.23289
45044.717798	0.05	C3Pi	3	2	F2	f	X3Sigma-	1	1	F1	f	22HeStLy.23290
45045.155042	0.05	C3Pi	3	3	F2	f	X3Sigma-	1	2	F1	f	22HeStLy.23291
45045.267769	0.05	C3Pi	3	4	F2	f	X3Sigma-	1	3	F1	f	22HeStLy.23292
45045.055800	0.05	C3Pi	3	5	F2	f	X3Sigma-	1	4	F1	f	22HeStLy.23293
45044.518915	0.05	C3Pi	3	6	F2	f	X3Sigma-	1	5	F1	f	22HeStLy.23294
45043.656849	0.05	C3Pi	3	7	F2	f	X3Sigma-	1	6	F1	f	22HeStLy.23295
45042.469288	0.05	C3Pi	3	8	F2	f	X3Sigma-	1	7	F1	f	22HeStLy.23296
45040.955867	0.05	C3Pi	3	9	F2	f	X3Sigma-	1	8	F1	f	22HeStLy.23297
45039.116166	0.05	C3Pi	3	10	F2	f	X3Sigma-	1	9	F1	f	22HeStLy.23298
45036.949707	0.05	C3Pi	3	11	F2	f	X3Sigma-	1	10	F1	f	22HeStLy.23299
45034.455951	0.05	C3Pi	3	12	F2	f	X3Sigma-	1	11	F1	f	22HeStLy.23300
45031.634293	0.05	C3Pi	3	13	F2	f	X3Sigma-	1	12	F1	f	22HeStLy.23301
45028.484062	0.05	C3Pi	3	14	F2	f	X3Sigma-	1	13	F1	f	22HeStLy.23302
45025.004515	0.05	C3Pi	3	15	F2	f	X3Sigma-	1	14	F1	f	22HeStLy.23303
45021.194839	0.05	C3Pi	3	16	F2	f	X3Sigma-	1	15	F1	f	22HeStLy.23304
45017.054145	0.05	C3Pi	3	17	F2	f	X3Sigma-	1	16	F1	f	22HeStLy.23305
45012.581471	0.05	C3Pi	3	18	F2	f	X3Sigma-	1	17	F1	f	22HeStLy.23306
45007.775777	0.05	C3Pi	3	19	F2	f	X3Sigma-	1	18	F1	f	22HeStLy.23307
45002.635946	0.05	C3Pi	3	20	F2	f	X3Sigma-	1	19	F1	f	22HeStLy.23308
44997.160779	0.05	C3Pi	3	21	F2	f	X3Sigma-	1	20	F1	f	22HeStLy.23309
44991.349002	0.05	C3Pi	3	22	F2	f	X3Sigma-	1	21	F1	f	22HeStLy.23310
44985.199262	0.05	C3Pi	3	23	F2	f	X3Sigma-	1	22	F1	f	22HeStLy.23311
44978.710129	0.05	C3Pi	3	24	F2	f	X3Sigma-	1	23	F1	f	22HeStLy.23312
44971.880093	0.05	C3Pi	3	25	F2	f	X3Sigma-	1	24	F1	f	22HeStLy.23313
44964.707568	0.05	C3Pi	3	26	F2	f	X3Sigma-	1	25	F1	f	22HeStLy.23314
44957.190891	0.05	C3Pi	3	27	F2	f	X3Sigma-	1	26	F1	f	22HeStLy.23315
44949.328326	0.05	C3Pi	3	28	F2	f	X3Sigma-	1	27	F1	f	22HeStLy.23316
44941.118056	0.05	C3Pi	3	29	F2	f	X3Sigma-	1	28	F1	f	22HeStLy.23317
44932.558191	0.05	C3Pi	3	30	F2	f	X3Sigma-	1	29	F1	f	22HeStLy.23318
44923.646770	0.05	C3Pi	3	31	F2	f	X3Sigma-	1	30	F1	f	22HeStLy.23319
44914.381755	0.05	C3Pi	3	32	F2	f	X3Sigma-	1	31	F1	f	22HeStLy.23320
44904.761039	0.05	C3Pi	3	33	F2	f	X3Sigma-	1	32	F1	f	22HeStLy.23321
44894.782442	0.05	C3Pi	3	34	F2	f	X3Sigma-	1	33	F1	f	22HeStLy.23322
44884.443713	0.05	C3Pi	3	35	F2	f	X3Sigma-	1	34	F1	f	22HeStLy.23323
44873.742530	0.05	C3Pi	3	36	F2	f	X3Sigma-	1	35	F1	f	22HeStLy.23324
44862.676502	0.05	C3Pi	3	37	F2	f	X3Sigma-	1	36	F1	f	22HeStLy.23325
44851.243169	0.05	C3Pi	3	38	F2	f	X3Sigma-	1	37	F1	f	22HeStLy.23326
44839.440002	0.05	C3Pi	3	39	F2	f	X3Sigma-	1	38	F1	f	22HeStLy.23327
44827.264403	0.05	C3Pi	3	40	F2	f	X3Sigma-	1	39	F1	f	22HeStLy.23328
44814.713706	0.05	C3Pi	3	41	F2	f	X3Sigma-	1	40	F1	f	22HeStLy.23329
44801.785179	0.05	C3Pi	3	42	F2	f	X3Sigma-	1	41	F1	f	22HeStLy.23330
