1422.060090	500	010	2	1	1	000	2	0	2	93Tothb.247
1423.948800	500	010	7	3	4	000	7	3	5	93Tothb.248
1427.647300	500	010	3	1	2	000	3	0	3	93Tothb.249
1428.308600	500	010	3	3	1	000	4	2	2	93Tothb.250
1429.615000	500	010	8	3	5	000	8	3	6	93Tothb.251
1429.771950	500	010	2	1	2	000	1	1	1	93Tothb.252
1430.381650	500	010	2	0	2	000	1	0	1	93Tothb.253
1430.562800	500	010	4	4	0	000	4	4	1	93Tothb.254
1430.805300	500	010	5	4	2	000	5	4	1	93Tothb.255
1430.837500	500	010	5	4	1	000	5	4	2	93Tothb.256
1431.044380	500	010	4	1	3	000	3	2	2	93Tothb.257
1431.052900	500	010	6	4	3	000	6	4	2	93Tothb.258
1431.193000	500	010	7	4	4	000	7	4	3	93Tothb.259
1431.210200	500	010	6	4	2	000	6	4	3	93Tothb.260
1431.774400	500	010	7	4	3	000	7	4	4	93Tothb.261
1433.106390	500	010	3	0	3	000	2	1	2	93Tothb.262
1435.776790	500	010	2	1	1	000	1	1	0	93Tothb.263
1435.956350	500	010	4	1	3	000	4	0	4	93Tothb.264
1439.829900	500	010	6	2	4	000	5	3	3	93Tothb.265
1440.745700	500	010	9	2	8	000	8	3	5	93Tothb.266
1443.495200	500	010	3	1	3	000	2	1	2	93Tothb.267
1443.934500	500	010	2	1	2	000	1	0	1	93Tothb.268
1444.924390	500	010	3	0	3	000	2	0	2	93Tothb.269
1446.070600	500	010	5	5	0	000	5	5	1	93Tothb.270
1446.369900	500	010	6	5	1	000	6	5	2	93Tothb.271
1446.844920	500	010	4	2	2	000	4	1	3	93Tothb.272
1447.160880	500	010	5	1	4	000	5	0	5	93Tothb.273
1447.249110	500	010	5	2	3	000	5	1	4	93Tothb.274
1448.272410	500	010	3	2	1	000	3	1	2	93Tothb.275
1449.682510	500	010	4	0	4	000	3	1	3	93Tothb.276
1450.251600	500	010	6	2	4	000	6	1	5	93Tothb.277
1450.553900	500	010	2	2	0	000	2	1	1	93Tothb.278
1452.306820	500	010	5	1	4	000	4	2	3	93Tothb.279
1452.773350	500	010	3	1	2	000	2	1	1	93Tothb.280
1454.336100	500	010	3	2	2	000	2	2	1	93Tothb.281
1455.729320	500	010	3	2	1	000	2	2	0	93Tothb.282
1456.377500	500	010	7	2	5	000	7	1	6	93Tothb.283
1458.615660	500	010	4	0	4	000	3	0	3	93Tothb.284
1460.908660	500	010	6	1	5	000	6	0	6	93Tothb.285
1462.608200	500	010	3	2	2	000	3	1	3	93Tothb.286
