     010    15    1    15        3006.238277	313	   1	    C   
     010    13    1    12        2802.359421	202	   2	    B-   
     010    13    2    12        2803.429761	204	   2	    B-   
     010    16    0    16        3212.782024	1036	   1	    C   
     000    15    1    15        1618.520024	1007	   3	    B+   
     010    16    1    16        3212.790975	740	   1	    C   
     000    15    0    15        1618.520275	700	   4	    B+   
     010    10    5    5        2672.214910	158	   7	    A+   
     010    12    3    10        2756.159861	181	   8	    A+   
     010    13    2    11        2939.038269	288	   1	    C   
     010    12    2    10        2737.201382	184	   7	    A+   
     010    11    4    7        2707.301975	176	   7	    A+   
     010    10    6    5        2846.936130	226	   4	    B+   
     010    10    6    4        2846.943846	164	   9	    A+   
     010    11    5    7        2843.290375	161	   7	    A+   
     010    11    5    6        2844.006518	159	   7	    A+   
     010    9    7    3        2897.063325	175	   8	    A+   
     100    10    2    8        3651.789837	91	   8	    A+   
     100    12    1    12        3759.515082	187	   5	    B+   
     100    9    3    6        3548.792926	104	   8	    A+   
     100    9    2    7        3492.414802	113	   7	    A+   
     100    11    0    11        3603.595665	92	   6	    A+   
     100    11    1    11        3603.690688	111	   6	    A+   
     100    10    2    9        3578.280946	162	   7	    A+   
     100    9    5    4        3766.903521	172	   6	    A+   
     100    9    5    5        3766.805237	194	   7	    A+   
     100    9    4    6        3636.806993	81	   6	    A+   
     100    9    3    7        3531.230948	103	   8	    A+   
     100    9    1    8        3428.033045	166	   6	    A+   
     100    10    0    10        3460.009757	84	   7	    A+   
     100    10    1    10        3460.195667	84	   6	    A+   
     100    8    2    6        3347.353620	73	   7	    A+   
     100    8    3    5        3404.725545	116	   9	    A+   
     100    9    2    8        3435.251030	114	   7	    A+   
     100    8    4    4        3500.021174	104	   8	    A+   
     100    8    6    3        3788.809826	172	   7	    A+   
     100    8    5    3        3630.053561	152	   7	    A+   
     100    8    5    4        3630.026518	148	   9	    A+   
     100    8    4    5        3499.216755	67	   9	    A+   
     100    8    3    6        3394.817938	94	   11	    A+   
     100    8    1    7        3294.063440	107	   9	    A+   
     100    9    0    9        3328.716382	69	   8	    A+   
     100    7    2    5        3217.525152	62	   11	    A+   
     100    7    3    4        3278.010442	69	   11	    A+   
     100    7    6    2        3668.073593	160	   7	    A+   
     100    7    4    3        3377.308097	68	   9	    A+   
     100    7    5    2        3508.599103	167	   6	    A+   
     100    7    5    3        3508.593674	139	   8	    A+   
     100    7    4    4        3377.031499	88	   10	    A+   
     100    7    3    5        3273.089055	65	   10	    A+   
